name,symbol,website_slug,circulating_supply,last_updated,max_supply,quotes,rank,total_supply
DigitalPrice,DP,digitalprice,19780674.0,1530473104.0,,"{'USD': {'price': 0.0521163, 'volume_24h': 385.855, 'market_cap': 1030896.0, 'percent_change_1h': -0.43, 'percent_change_24h': -1.27, 'percent_change_7d': -18.27}}",1066.0,27280675.0
GXChain,GXS,gxchain,,,,,,
Prime-XI,PXI,prime-xi,21258020.0,1530473103.0,,"{'USD': {'price': 0.0045809, 'volume_24h': 105.649, 'market_cap': 97381.0, 'percent_change_1h': 0.81, 'percent_change_24h': 4.83, 'percent_change_7d': 5.24}}",1240.0,21258020.0
Antimatter,ANTX,antimatter,,,,,,
Bitradio,BRO,bitradio,,,,,,
Bitswift,SWIFT,bitswift,3884635.0,1530473107.0,,"{'USD': {'price': 0.269226, 'volume_24h': 5941.12, 'market_cap': 1045845.0, 'percent_change_1h': -0.29, 'percent_change_24h': -3.01, 'percent_change_7d': -13.13}}",816.0,3884635.0
Dashcoin,DSH,dashcoin,17574970.0,1530473107.0,,"{'USD': {'price': 0.0176666, 'volume_24h': 1467.09, 'market_cap': 310490.0, 'percent_change_1h': -1.72, 'percent_change_24h': -4.32, 'percent_change_7d': -0.26}}",923.0,17574970.0
TenX,PAY,tenx,,,,,,
Status,SNT,status,,,,,,
ChanCoin,CHAN,chancoin,,,,,,
Ergo,EFYT,ergo,,,,,,
BriaCoin,BRIA,briacoin,,,,,,
AurumCoin,AU,aurumcoin,297949.0,1530473104.0,300000.0,"{'USD': {'price': 19.5678, 'volume_24h': 160.022, 'market_cap': 5830210.0, 'percent_change_1h': -0.31, 'percent_change_24h': 0.77, 'percent_change_7d': 8.9}}",1012.0,297949.0
TurboCoin,TURBO,turbocoin,,,,,,
AdEx,ADX,adx-net,,,,,,
Denarius,DNR,denarius-dnr,,,,,,
DAO.Casino,BET,dao-casino,,,,,,
Storj,STORJ,storj,,,,,,
BnrtxCoin,BNX,bnrtxcoin,,,,,,
SocialCoin,SOCC,socialcoin-socc,,,,,,
adToken,ADT,adtoken,,,,,,
Monaco,MCO,monaco,,,,,,
CryptoPing,PING,cryptoping,,,,,,
Useless Ethereum Token,UET,useless-ethereum-token,,,,,,
Wagerr,WGR,wagerr,,,,,,
Slevin,SLEVIN,slevin,,,,,,
Sativacoin,STV,sativacoin,7094467.0,1530473104.0,,"{'USD': {'price': 0.0189285, 'volume_24h': 1.11495, 'market_cap': 134288.0, 'percent_change_1h': -0.31, 'percent_change_24h': -18.94, 'percent_change_7d': 12.32}}",1209.0,7094467.0
UniversalRoyalCoin,UNRC,universalroyalcoin,,,,,,
Polybius,PLBT,polybius,,,,,,
Gas,GAS,gas,,,,,,
SunContract,SNC,suncontract,,,,,,
Jetcoin,JET,jetcoin,,,,,,
Metal,MTL,metal,,,,,,
Populous,PPT,populous,,,,,,
WomenCoin,WOMEN,women,,,,,,
Virta Unique Coin,VUC,virta-unique-coin,,,,,,
Bitdeal,BDL,bitdeal,,,,,,
Sphre AIR ,XID,sphre-air,,,,,,
DaxxCoin,DAXX,daxxcoin,,,,,,
Verge,XVG,verge,15054315539.0,1530473107.0,16555000000.0,"{'USD': {'price': 0.0230879, 'volume_24h': 5133070.0, 'market_cap': 347572532.0, 'percent_change_1h': -0.39, 'percent_change_24h': 0.44, 'percent_change_7d': -0.15}}",36.0,15054315539.0
Rupee,RUP,rupee,,,,,,
Global Tour Coin,GTC,global-tour-coin,,,,,,
PeepCoin,PCN,peepcoin,,,,,,
Sovereign Hero,HERO,sovereign-hero,,,,,,
Santiment Network Token,SAN,santiment,,,,,,
NuShares,NSR,nushares,2777600756.0,1530473107.0,,"{'USD': {'price': 0.000252379, 'volume_24h': 0.252379, 'market_cap': 701008.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.39, 'percent_change_7d': -24.69}}",1083.0,3134648141.0
TerraNova,TER,terranova,,,,,,
CVCoin,CVCOIN,cvcoin,,,,,,
SpreadCoin,SPR,spreadcoin,10256875.0,1530473107.0,,"{'USD': {'price': 0.252044, 'volume_24h': 3300.82, 'market_cap': 2585184.0, 'percent_change_1h': -1.76, 'percent_change_24h': -8.55, 'percent_change_7d': -0.27}}",684.0,10256875.0
Rimbit,RBT,rimbit,197581050.0,1530473103.0,,"{'USD': {'price': 0.00148547, 'volume_24h': 205.354, 'market_cap': 293501.0, 'percent_change_1h': -0.21, 'percent_change_24h': 12.88, 'percent_change_7d': 1.76}}",1146.0,401578118.0
Linda,LINDA,linda,,,,,,
Embers,MBRS,embers,,,,,,
MonetaryUnit,MUE,monetaryunit,134641645.0,1530473104.0,4000000000.0,"{'USD': {'price': 0.0642929, 'volume_24h': 27862.5, 'market_cap': 8656502.0, 'percent_change_1h': -0.91, 'percent_change_24h': -2.09, 'percent_change_7d': -4.55}}",444.0,134641645.0
Blocknet,BLOCK,blocknet,5213671.0,1530473107.0,,"{'USD': {'price': 13.672, 'volume_24h': 38249.6, 'market_cap': 71281308.0, 'percent_change_1h': -0.29, 'percent_change_24h': -1.12, 'percent_change_7d': 4.29}}",118.0,5213671.0
Gapcoin,GAP,gapcoin,13410006.0,1530473107.0,,"{'USD': {'price': 0.0148273, 'volume_24h': 242.663, 'market_cap': 198834.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.39, 'percent_change_7d': 5.47}}",1177.0,13410006.0
Starta,STA,starta,,,,,,
BitCoal,COAL,bitcoal,,,,,,
LiteBitcoin,LBTC,litebitcoin,,,,,,
Particl,PART,particl,,,,,,
SmartCash,SMART,smartcash,,,,,,
SkinCoin,SKIN,skincoin,,,,,,
Bitcoin Cash,BCH,bitcoin-cash,,,,,,
HarmonyCoin,HMC,harmonycoin-hmc,,,,,,
ToaCoin,TOA,toacoin,,,,,,
Pillar,PLR,pillar,,,,,,
TittieCoin,TTC,tittiecoin,1259816434.0,1530473107.0,,"{'USD': {'price': 0.000317458, 'volume_24h': 3140.14, 'market_cap': 399939.0, 'percent_change_1h': 22.75, 'percent_change_24h': 0.38, 'percent_change_7d': 29.49}}",909.0,1259816434.0
Crown,CRW,crown,19033834.0,1530473108.0,42000000.0,"{'USD': {'price': 0.515391, 'volume_24h': 12269.1, 'market_cap': 9809867.0, 'percent_change_1h': -0.84, 'percent_change_24h': -1.31, 'percent_change_7d': -4.62}}",411.0,19033834.0
Coimatic 2.0,CTIC2,coimatic-2,,,,,,
OracleChain,OCT,oraclechain,,,,,,
BitBay,BAY,bitbay,1012146906.0,1530473107.0,,"{'USD': {'price': 0.0237647, 'volume_24h': 35336.9, 'market_cap': 24053368.0, 'percent_change_1h': 1.41, 'percent_change_24h': 6.34, 'percent_change_7d': -3.96}}",254.0,1012146906.0
300 Token,300,300-token,,,,,,
Primalbase Token,PBT,primalbase,,,,,,
CampusCoin,CMPCO,campuscoin,,,,,,
EmberCoin,EMB,embercoin,,,,,,
iXledger,IXT,ixledger,,,,,,
GeyserCoin,GSR,geysercoin,,,,,,
GCN Coin,GCN,gcn-coin,158153660000.0,1530473107.0,,"{'USD': {'price': 7.7989e-06, 'volume_24h': 1161.9, 'market_cap': 1233431.0, 'percent_change_1h': 2.6, 'percent_change_24h': 6.98, 'percent_change_7d': 5.73}}",792.0,158153660000.0
Aseancoin,ASN,aseancoin,,,,,,
Birds,BIRDS,birds,,,,,,
Quotient,XQN,quotient,,1530473104.0,,"{'USD': {'price': 0.00292019, 'volume_24h': 25.0343, 'market_cap': None, 'percent_change_1h': -0.31, 'percent_change_24h': 16.17, 'percent_change_7d': 37.2}}",1537.0,
Bytecent,BYC,bytecent,2199836.0,1530473104.0,,"{'USD': {'price': 0.400652, 'volume_24h': 1294.78, 'market_cap': 881369.0, 'percent_change_1h': 0.27, 'percent_change_24h': 0.91, 'percent_change_7d': -7.36}}",841.0,2199836.0
KekCoin,KEK,kekcoin,,,,,,
OAX,OAX,oax,,,,,,
district0x,DNT,district0x,,,,,,
FundYourselfNow,FYN,fundyourselfnow,,,,,,
Stox,STX,stox,,,,,,
Minex,MINEX,minex,,,,,,
Blox,CDT,blox,,,,,,
Wink,WINK,wink,,,,,,
Bytom,BTM,bytom,,,,,,
Mao Zedong,MAO,mao-zedong,,,,,,
First Bitcoin Capital,BITCF,first-bitcoin-capital,,,,,,
NEVERDIE,NDC,neverdie,,,,,,
Bitcoin Fast,BCF,bitcoinfast,15090189.0,1530473107.0,2500000000.0,"{'USD': {'price': 0.00769757, 'volume_24h': 577.918, 'market_cap': 116158.0, 'percent_change_1h': -0.31, 'percent_change_24h': -2.78, 'percent_change_7d': -7.69}}",963.0,15090189.0
Dentacoin,DCN,dentacoin,,,,,,
Rupaya,RUPX,rupaya,,,,,,
Shadow Token,SHDW,shadow-token,,,,,,
DeepOnion,ONION,deeponion,,,,,,
BlockCAT,CAT,blockcat,,,,,,
AdShares,ADST,adshares,,,,,,
DigitalDevelopersFund,DDF,digital-developers-fund,,,,,,
BitAsean,BAS,bitasean,,,,,,
Dent,DENT,dent,,,,,,
Monster Byte,MBI,monster-byte,,,,,,
InvestFeed,IFT,investfeed,,,,,,
CoinonatX,XCXT,coinonatx,,,,,,
OKCash,OK,okcash,74079653.0,1530473107.0,105000000.0,"{'USD': {'price': 0.0628125, 'volume_24h': 25873.5, 'market_cap': 4653128.0, 'percent_change_1h': 0.06, 'percent_change_24h': -1.45, 'percent_change_7d': -7.43}}",563.0,74079653.0
The ChampCoin,TCC,the-champcoin,,,,,,
0x,ZRX,0x,,,,,,
Bolenum,BLN,bolenum,,,,,,
PayCoin,XPY,paycoin2,11907601.0,1530473106.0,,"{'USD': {'price': 0.0192439, 'volume_24h': 2.35621, 'market_cap': 229149.0, 'percent_change_1h': 0.35, 'percent_change_24h': -5.42, 'percent_change_7d': -3.49}}",1163.0,11907601.0
YOYOW,YOYOW,yoyow,,,,,,
vTorrent,VTR,vtorrent,11604722.0,1530473108.0,20000000.0,"{'USD': {'price': 0.147705, 'volume_24h': 3944.43, 'market_cap': 1714075.0, 'percent_change_1h': -0.06, 'percent_change_24h': -0.77, 'percent_change_7d': -0.18}}",748.0,11604722.0
MyBit Token,MYB,mybit-token,,,,,,
Hshare,HSR,hshare,,,,,,
VeChain,VEN,vechain,,,,,,
TrueFlip,TFL,trueflip,,,,,,
XTD Coin,XTD,xtd-coin,,,,,,
Nebulas,NAS,nebulas-token,,,,,,
ATMCoin,ATMC,atmcoin,,,,,,
Dalecoin,DALC,dalecoin,,,,,,
Protean,PRN,protean,,,,,,
AdCoin,ACC,adcoin,,,,,,
BiblePay,BBP,biblepay,,,,,,
bitGold,BITGOLD,bitgold,189.0,1530473107.0,,"{'USD': {'price': 1480.81, 'volume_24h': 497.556, 'market_cap': 280591.0, 'percent_change_1h': -0.97, 'percent_change_24h': -2.54, 'percent_change_7d': -0.71}}",1148.0,189.0
Achain,ACT,achain,,,,,,
NamoCoin,NAMO,namocoin,,,,,,
Unitus,UIS,unitus,58815845.0,1530473104.0,,"{'USD': {'price': 0.0116095, 'volume_24h': 358.862, 'market_cap': 682823.0, 'percent_change_1h': -0.31, 'percent_change_24h': -1.73, 'percent_change_7d': -5.58}}",1085.0,58815845.0
Monoeci,XMCC,monacocoin,,,,,,
Tierion,TNT,tierion,,,,,,
Waltonchain,WTC,waltonchain,,,,,,
GoldPieces,GP,goldpieces,1220161.0,1530473104.0,,"{'USD': {'price': 0.050946, 'volume_24h': 5.22627, 'market_cap': 62162.0, 'percent_change_1h': -0.31, 'percent_change_24h': -6.51, 'percent_change_7d': 6.3}}",1269.0,1220161.0
Ulatech,ULA,ulatech,,,,,,
Primas,PST,primas,,,,,,
Circuits of Value,COVAL,circuits-of-value,1000000000.0,1530473108.0,,"{'USD': {'price': 0.00347022, 'volume_24h': 5200.78, 'market_cap': 3470220.0, 'percent_change_1h': -0.91, 'percent_change_24h': -4.4, 'percent_change_7d': 3.39}}",632.0,1200000000.0
Nexus,NXS,nexus,58068508.0,1530473107.0,,"{'USD': {'price': 1.19397, 'volume_24h': 1182850.0, 'market_cap': 69332056.0, 'percent_change_1h': -0.37, 'percent_change_24h': -3.26, 'percent_change_7d': -0.45}}",119.0,58068508.0
Loopring,LRC,loopring,,,,,,
LiteCoin Ultra,LTCU,litecoin-ultra,,,,,,
Po.et,POE,poet,,,,,,
Fujinto,NTO,fujinto,,,,,,
StarCredits,STRC,starcredits,,,,,,
SoonCoin,SOON,sooncoin,12462620.0,1530473107.0,,"{'USD': {'price': 0.00498449, 'volume_24h': 24.9104, 'market_cap': 62120.0, 'percent_change_1h': -0.31, 'percent_change_24h': -4.03, 'percent_change_7d': 5.23}}",1270.0,12462620.0
MetalCoin,METAL,metalcoin,76925527.0,1530473104.0,,"{'USD': {'price': 0.00681424, 'volume_24h': 1.87631, 'market_cap': 524189.0, 'percent_change_1h': -0.31, 'percent_change_24h': -1.3, 'percent_change_7d': 4.39}}",1100.0,76925527.0
IncaKoin,NKA,incakoin,15576620742.0,1530473107.0,,"{'USD': {'price': 5.57788e-05, 'volume_24h': 65.1992, 'market_cap': 868845.0, 'percent_change_1h': 4.43, 'percent_change_24h': -0.95, 'percent_change_7d': -6.19}}",1070.0,15578620742.0
Monetha,MTH,monetha,,,,,,
SmileyCoin,SMLY,smileycoin,25960250000.0,1530473107.0,,"{'USD': {'price': 2.23179e-05, 'volume_24h': 530.552, 'market_cap': 579378.0, 'percent_change_1h': -4.57, 'percent_change_24h': 62.49, 'percent_change_7d': -34.78}}",876.0,25960250000.0
Agrello,DLT,agrello-delta,,,,,,
Hive Project,HVN,hive-project,,,,,,
Vsync,VSX,vsync-vsx,,,,,,
Magnetcoin,MAGN,magnetcoin,,,,,,
Moeda Loyalty Points,MDA,moeda-loyalty-points,,,,,,
Neblio,NEBL,neblio,,,,,,
VIVO,VIVO,vivo,,,,,,
TRON,TRX,tron,,,,,,
Oceanlab,OCL,oceanlab,,,,,,
imbrex,REX,imbrex,,,,,,
BuzzCoin,BUZZ,buzzcoin,,,,,,
Credo,CREDO,credo,,,,,,
Machinecoin,MAC,machinecoin,21435250.0,1530473107.0,,"{'USD': {'price': 0.0328724, 'volume_24h': 2522.58, 'market_cap': 704628.0, 'percent_change_1h': -0.88, 'percent_change_24h': 2.36, 'percent_change_7d': -13.16}}",857.0,21435250.0
bitSilver,BITSILVER,bitsilver,21762.0,1530473104.0,,"{'USD': {'price': 18.9406, 'volume_24h': 2839.85, 'market_cap': 412191.0, 'percent_change_1h': -0.98, 'percent_change_24h': -8.44, 'percent_change_7d': -6.5}}",903.0,21762.0
Dotcoin,DOT,dotcoin,308822750.0,1530473107.0,890000000.0,"{'USD': {'price': 0.0138862, 'volume_24h': 10273.0, 'market_cap': 4288374.0, 'percent_change_1h': -0.31, 'percent_change_24h': 2.25, 'percent_change_7d': 6.17}}",584.0,573822750.0
Kobocoin,KOBO,kobocoin,24700248.0,1530473107.0,,"{'USD': {'price': 0.0495216, 'volume_24h': 26.7391, 'market_cap': 1223196.0, 'percent_change_1h': -0.31, 'percent_change_24h': -1.4, 'percent_change_7d': -0.44}}",1057.0,24700248.0
XPA,XPA,xpa,,,,,,
Sociall,SCL,sociall,,,,,,
PayCon,CON,paycon,23042604.0,1530473107.0,,"{'USD': {'price': 0.00326367, 'volume_24h': 12.9472, 'market_cap': 75203.0, 'percent_change_1h': -0.31, 'percent_change_24h': 21.1, 'percent_change_7d': 34.93}}",1254.0,23042604.0
Bean Cash,BITB,bean-cash,2580697000.0,1530473104.0,50000000000.0,"{'USD': {'price': 0.0036034, 'volume_24h': 46899.8, 'market_cap': 9299284.0, 'percent_change_1h': -0.75, 'percent_change_24h': -3.01, 'percent_change_7d': -8.01}}",431.0,2580697000.0
Ethereum Dark,ETHD,ethereum-dark,,,,,,
Propy,PRO,propy,,,,,,
ChainLink,LINK,chainlink,,,,,,
GeoCoin,GEO,geocoin,3170551.0,1530473108.0,,"{'USD': {'price': 0.865853, 'volume_24h': 7495.56, 'market_cap': 2745231.0, 'percent_change_1h': -1.63, 'percent_change_24h': -7.88, 'percent_change_7d': -1.44}}",674.0,4000000.0
Wi Coin,WIC,wi-coin,,,,,,
Tether,USDT,tether,2707140346.0,1530473108.0,,"{'USD': {'price': 0.999112, 'volume_24h': 3281890000.0, 'market_cap': 2704736405.0, 'percent_change_1h': -0.07, 'percent_change_24h': -0.06, 'percent_change_7d': -0.26}}",10.0,3080109502.0
Billionaire Token,XBL,billionaire-token,,,,,,
Kyber Network,KNC,kyber-network,,,,,,
VIBE,VIBE,vibe,,,,,,
Substratum,SUB,substratum,,,,,,
Chronologic,DAY,chronologic,,,,,,
Wild Beast Block,WBB,wild-beast-block,181919.0,1530473107.0,,"{'USD': {'price': 0.0567854, 'volume_24h': 76.5227, 'market_cap': 10330.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.39, 'percent_change_7d': 7.89}}",1331.0,181919.0
CryptoInsight,TKR,trackr,,,,,,
GridCoin,GRC,gridcoin,390312753.0,1530473104.0,,"{'USD': {'price': 0.0242103, 'volume_24h': 4333.57, 'market_cap': 9449589.0, 'percent_change_1h': -0.21, 'percent_change_24h': 2.29, 'percent_change_7d': 0.63}}",423.0,390312753.0
COSS,COSS,coss,,,,,,
BitDice,CSNO,bitdice,,,,,,
Vcash,XVC,vcash,15439812.0,,,"{'USD': {'price': None, 'volume_24h': None, 'market_cap': None, 'percent_change_1h': None, 'percent_change_24h': None, 'percent_change_7d': None}}",1590.0,15439812.0
X-Coin,XCO,x-coin,12384976.0,1530473107.0,,"{'USD': {'price': 0.00881337, 'volume_24h': 465.716, 'market_cap': 109153.0, 'percent_change_1h': 0.29, 'percent_change_24h': 5.72, 'percent_change_7d': 57.44}}",1231.0,12384976.0
Interzone,ITZ,interzone,,,,,,
Target Coin,TGT,target-coin,,,,,,
SALT,SALT,salt,,,,,,
Sharkcoin,SAK,sharkcoin,,1529739248.0,,"{'USD': {'price': 0.00274443, 'volume_24h': None, 'market_cap': None, 'percent_change_1h': None, 'percent_change_24h': None, 'percent_change_7d': None}}",1591.0,
Kolion,KLN,kolion,,,,,,
Musiconomi,MCI,musiconomi,,,,,,
ColossusXT,COLX,colossusxt,,,,,,
TrezarCoin,TZC,trezarcoin,,,,,,
HODL Bucks,HDLB,hodl-bucks,,,,,,
Obsidian,ODN,obsidian,,,,,,
Cobinhood,COB,cobinhood,,,,,,
Regalcoin,REC,regalcoin,,,,,,
MSD,MSD,msd,,,,,,
Bismuth,BIS,bismuth,,,,,,
Cardano,ADA,cardano,,,,,,
LiteDoge,LDOGE,litedoge,15033550549.0,1530473107.0,,"{'USD': {'price': 6.40592e-05, 'volume_24h': 825.461, 'market_cap': 963037.0, 'percent_change_1h': -0.26, 'percent_change_24h': 1.05, 'percent_change_7d': -35.95}}",825.0,15033550549.0
Voise,VOISE,voisecom,,,,,,
Infinity Economics,XIN,infinity-economics,,,,,,
ATMChain,ATM,attention-token-of-media,,,,,,
SongCoin,SONG,songcoin,32565300.0,1530473107.0,,"{'USD': {'price': 0.00145118, 'volume_24h': 108.747, 'market_cap': 47258.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.13, 'percent_change_7d': 8.13}}",1284.0,32565300.0
EncryptoTel [ETH],ETT,encryptotel-eth,,,,,,
Woodcoin,LOG,woodcoin,8035193.0,1530455586.0,,"{'USD': {'price': 0.0633239, 'volume_24h': None, 'market_cap': 508820.0, 'percent_change_1h': None, 'percent_change_24h': 0.17, 'percent_change_7d': 3.8}}",1102.0,8035193.0
RChain,RHOC,rchain,,,,,,
Internxt,INXT,internxt,,,,,,
WhaleCoin,WHL,whalecoin,,,,,,
FLiK,FLIK,flik,,,,,,
EthBet,EBET,ethbet,,,,,,
Cryptonex,CNX,cryptonex,,,,,,
Wild Crypto,WILD,wild-crypto,,,,,,
REAL,REAL,real,,,,,,
Hubii Network,HBT,hubii-network,,,,,,
Crave,CRAVE,crave,15366648.0,1530473104.0,,"{'USD': {'price': 0.113524, 'volume_24h': 2763.22, 'market_cap': 1744483.0, 'percent_change_1h': -0.32, 'percent_change_24h': 0.27, 'percent_change_7d': -5.03}}",744.0,15366648.0
Pura,PURA,pura,174202691.0,1530473104.0,350000000.0,"{'USD': {'price': 0.0762317, 'volume_24h': 156574.0, 'market_cap': 13279767.0, 'percent_change_1h': -0.51, 'percent_change_24h': -10.55, 'percent_change_7d': -7.2}}",350.0,180985185.0
Everex,EVX,everex,,,,,,
PayPie,PPP,paypie,,,,,,
NEM,XEM,nem,8999999999.0,1530473108.0,,"{'USD': {'price': 0.163101, 'volume_24h': 16516200.0, 'market_cap': 1467909000.0, 'percent_change_1h': -1.06, 'percent_change_24h': 1.15, 'percent_change_7d': 6.92}}",17.0,8999999999.0
PoSToken,POS,postoken,,,,,,
Senderon,SDRN,senderon,,,,,,
ALIS,ALIS,alis,,,,,,
BitcoinZ,BTCZ,bitcoinz,,,,,,
HelloGold,HGT,hellogold,,,,,,
Cindicator,CND,cindicator,,,,,,
Enigma,ENG,enigma-project,,,,,,
Coimatic 3.0,CTIC3,coimatic-3,,,,,,
Bastonet,BSN,bastonet,,,,,,
Zeusshield,ZSC,zeusshield,,,,,,
Ethereum Cash,ECASH,ethereumcash,,,,,,
CORION,COR,corion,,,,,,
Swisscoin,SIC,swisscoin,,,,,,
Authorship,ATS,authorship,,,,,,
Royal Kingdom Coin,RKC,royal-kingdom-coin,,,,,,
Akuya Coin,AKY,akuya-coin,,,,,,
8Bit,8BIT,8bit,1467841.0,1530473107.0,,"{'USD': {'price': 0.106279, 'volume_24h': 17.8523, 'market_cap': 156001.0, 'percent_change_1h': -0.31, 'percent_change_24h': 0.89, 'percent_change_7d': 20.28}}",1194.0,1467841.0
PiplCoin,PIPL,piplcoin,,,,,,
LeaCoin,LEA,leacoin,370356715.0,1530473107.0,2000000000.0,"{'USD': {'price': 0.000378569, 'volume_24h': 1179.29, 'market_cap': 140206.0, 'percent_change_1h': -0.31, 'percent_change_24h': -1.71, 'percent_change_7d': 2.37}}",958.0,370356715.0
AirSwap,AST,airswap,,,,,,
Neutron,NTRN,neutron,36560748.0,1530473107.0,68000000.0,"{'USD': {'price': 0.0718162, 'volume_24h': 2094.37, 'market_cap': 2625654.0, 'percent_change_1h': -0.35, 'percent_change_24h': -7.38, 'percent_change_7d': 0.86}}",681.0,36560748.0
Xaurum,XAUR,xaurum,127132965.0,1530473104.0,,"{'USD': {'price': 0.0444849, 'volume_24h': 7939.63, 'market_cap': 5655497.0, 'percent_change_1h': -0.31, 'percent_change_24h': -1.71, 'percent_change_7d': 9.9}}",524.0,127132965.0
BlockMason Credit Protocol,BCPT,blockmason,,,,,,
Aion,AION,aion,,,,,,
Californium,CF,californium,2446961.0,1530473106.0,,"{'USD': {'price': 0.0239129, 'volume_24h': 9.17853, 'market_cap': 58514.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.5, 'percent_change_7d': 59.66}}",1274.0,2446961.0
Maecenas,ART,maecenas,,,,,,
XGOX,XGOX,xgox,,,,,,
Everus,EVR,everus,,,,,,
Dutch Coin,DUTCH,dutch-coin,,,,,,
Open Trading Network,OTN,open-trading-network,,,,,,
DomRaider,DRT,domraider,,,,,,
Request Network,REQ,request-network,,,,,,
SegWit2x,B2X,segwit2x,,,,,,
Ethereum Gold,ETG,ethereum-gold,,,,,,
Blue Protocol,BLUE,ethereum-blue,,,,,,
Runners,RUNNERS,runners,,,,,,
LIFE,LIFE,life,,,,,,
Advanced Internet Blocks,AIB,advanced-internet-blocks,32234319.0,1530473107.0,,"{'USD': {'price': 0.00264998, 'volume_24h': 1.26619, 'market_cap': 85420.0, 'percent_change_1h': -0.31, 'percent_change_24h': -3.85, 'percent_change_7d': -40.82}}",1245.0,31412139756.0
EggCoin,EGG,eggcoin,,1530473107.0,,"{'USD': {'price': 0.0182344, 'volume_24h': 4.70606, 'market_cap': None, 'percent_change_1h': -0.31, 'percent_change_24h': -0.39, 'percent_change_7d': 1.08}}",1558.0,
Ambrosus,AMB,amber,,,,,,
Sphere,SPHR,sphere,3082940.0,1530473108.0,,"{'USD': {'price': 1.0002, 'volume_24h': 891622.0, 'market_cap': 3083557.0, 'percent_change_1h': -0.54, 'percent_change_24h': -14.6, 'percent_change_7d': -28.02}}",652.0,3082940.0
Bitcoin Gold,BTG,bitcoin-gold,,,,,,
MedicCoin,MEDIC,mediccoin,192366376.0,1530473107.0,,"{'USD': {'price': 0.0523276, 'volume_24h': 5323.03, 'market_cap': 10066071.0, 'percent_change_1h': 9.08, 'percent_change_24h': -2.93, 'percent_change_7d': -25.67}}",404.0,192366813.0
EXRNchain,EXRN,exrnchain,,,,,,
Bubble,BUB,bubble,,1530473107.0,,"{'USD': {'price': 0.00447973, 'volume_24h': 48.7422, 'market_cap': None, 'percent_change_1h': -0.31, 'percent_change_24h': -1.17, 'percent_change_7d': None}}",1526.0,768753.0
LATOKEN,LA,latoken,,,,,,
MUSE,MUSE,bitshares-music,14581806.0,1530473104.0,,"{'USD': {'price': 0.272877, 'volume_24h': 2192.29, 'market_cap': 3979039.0, 'percent_change_1h': -27.54, 'percent_change_24h': -26.77, 'percent_change_7d': -60.3}}",601.0,18081806.0
Universal Currency,UNIT,universal-currency,14294876.0,1530473104.0,210000000.0,"{'USD': {'price': 0.230707, 'volume_24h': 57261.1, 'market_cap': 3297928.0, 'percent_change_1h': 2.84, 'percent_change_24h': 15.58, 'percent_change_7d': 26.16}}",641.0,18394876.0
Bitcoin Red,BTCRED,bitcoin-red,,,,,,
Paragon,PRG,paragon,,,,,,
ShellCoin,SHELL,shellcoin,,1530473107.0,,"{'USD': {'price': 0.0259951, 'volume_24h': 1.65555, 'market_cap': None, 'percent_change_1h': -0.31, 'percent_change_24h': 0.37, 'percent_change_7d': 39.97}}",1568.0,99026000.0
Ripio Credit Network,RCN,ripio-credit-network,,,,,,
Mercury Protocol,GMT,mercury-protocol,,,,,,
ICON,ICX,icon,,,,,,
JavaScript Token,JS,javascript-token,,,,,,
Ethereum Lite,ELITE,ethereum-lite,,,,,,
Intelligent Trading Foundation,ITT,intelligent-trading-foundation,,,,,,
iEthereum,IETH,iethereum,,,,,,
Pirl,PIRL,pirl,,,,,,
Crypto,CTO,crypto,13742738.0,1530473107.0,,"{'USD': {'price': 0.00618329, 'volume_24h': 562.962, 'market_cap': 84975.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.39, 'percent_change_7d': -18.75}}",974.0,13742738.0
ParkByte,PKB,parkbyte,4764026.0,1530473107.0,,"{'USD': {'price': 0.0271308, 'volume_24h': 82.217, 'market_cap': 129252.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.13, 'percent_change_7d': 13.42}}",1216.0,4764026.0
Network Token,NTWK,network-token,,,,,,
Dovu,DOVU,dovu,,,,,,
Red Pulse,RPX,red-pulse,,,,,,
ARbit,ARB,arbit,8203320.0,1530473107.0,,"{'USD': {'price': 0.00321784, 'volume_24h': 0.643567, 'market_cap': 26397.0, 'percent_change_1h': -0.31, 'percent_change_24h': -7.63, 'percent_change_7d': -0.48}}",1310.0,8203320.0
Gambit,GAM,gambit,1200279.0,1530473107.0,,"{'USD': {'price': 4.55362, 'volume_24h': 433.139, 'market_cap': 5465616.0, 'percent_change_1h': -4.19, 'percent_change_24h': -3.86, 'percent_change_7d': 16.65}}",1013.0,1200279.0
Roofs,ROOFS,roofs,,,,,,
FAPcoin,FAP,fapcoin,,,,,,
BTCMoon,BTCM,btcmoon,,,,,,
Etherparty,FUEL,etherparty,,,,,,
Ellaism,ELLA,ellaism,,,,,,
Bata,BTA,bata,5029909.0,1530473107.0,10000000.0,"{'USD': {'price': 0.0873154, 'volume_24h': 307.484, 'market_cap': 439188.0, 'percent_change_1h': -0.31, 'percent_change_24h': 7.35, 'percent_change_7d': -11.13}}",1113.0,5029909.0
